gnn,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,wt_auc,micro_auc,macro_auc,Epoch
ClusterGCNConv,0.8026705656360059,0.9165904867999779,0.7539551428853064,0.6833896715861525,0.7819288435151728,0.7040719167316252,0.7092579792840091,0.7280714960164121,0.7514690186179661,0.7815126789074736,0.8859170468651854,0.787956417996935,0.7206950842853781,0.6650059394358788,0.7590004446793075,0.7439229725880037,0.7799488159294055,0.7466191943018805,0.6996561421940914,0.7478927520616634,0.7026166471629609,0.8088570856516252,0.895474900454712,0.832929104739689,0.875235555612466,0.7581495119806777,0.8148731738577075,0.7705858361575715,1
ClusterGCNConv,0.8002364140779956,0.9176167890505083,0.7596908432718239,0.6809948116399729,0.7810006957603479,0.7031909418538895,0.7201090886140482,0.7305682063805663,0.7504439641542214,0.7810120464819175,0.8889816976471521,0.783816199164453,0.7180534495464526,0.6663629065581025,0.7561270280024784,0.7514690312897286,0.7771997206249781,0.74627400962808,0.7042852231365426,0.7492816985067616,0.7045872715816004,0.8122947118447041,0.8942685249549314,0.8333453070083725,0.8805372908810367,0.7583874317880315,0.8170040726054292,0.7716699148664268,2
ClusterGCNConv,0.80138392979211,0.9212801548258351,0.763337882951553,0.6774652115561206,0.7827973577497911,0.7047203230845482,0.721659739481463,0.7303822044921068,0.7455340490012676,0.7829112512771005,0.888756478111934,0.7813476263698143,0.7210759142330203,0.667427076699877,0.7583887950668928,0.7493104836252262,0.7738876699108679,0.7278597234095631,0.7085149784481608,0.7525292500656141,0.7077261679719147,0.8118982860551051,0.8965326359000652,0.8324548067348511,0.8797926541506518,0.758336498718338,0.8155896308884947,0.7715589860386182,3
ClusterGCNConv,0.8048218195650978,0.9219771120247972,0.763811968121032,0.6868036329913163,0.7747856536200458,0.7036852605054873,0.71863388309632,0.7288287758762566,0.7537748681420756,0.7811629507506537,0.8877505262299656,0.7860229733179762,0.7202461305699921,0.6651250743575012,0.7566483251849854,0.7697346602094486,0.7739097805969625,0.7512564542654236,0.7048503116127951,0.7393318414763859,0.7097254478350887,0.8104406767919627,0.8972349170195737,0.8311907478677159,0.8830278313091022,0.7597478088304072,0.8166039150987437,0.7729912649335187,4
ClusterGCNConv,0.8021240008064761,0.922512851366348,0.7607008167929417,0.6893423292250271,0.7786725082354646,0.7075679610770487,0.7154093411912921,0.7292390797362225,0.748054304746936,0.7780384214404059,0.8866775395978719,0.7895640760294435,0.7198756699038117,0.6642406757577134,0.7577852137355403,0.7630049662186581,0.7753045963780962,0.7468806253286582,0.7085099067991061,0.746432666141754,0.708115041857953,0.8170843463979955,0.8967452840265762,0.8344686919168062,0.8784773130334015,0.7594416595037733,0.8170514352716678,0.7729931291096619,5
ClusterGCNConv,0.8022877599225254,0.9215988701285633,0.7643872331836671,0.6884318597661705,0.7773450423516614,0.7030702361366389,0.7180732896807305,0.7307633092788588,0.7551881614292464,0.7835597256525235,0.8889156677005616,0.7853740797258065,0.7238581974234024,0.6629842605458335,0.7589131101560566,0.7629289635144502,0.7759163253600463,0.751530298779171,0.7069889459404919,0.744877267139088,0.7048498214660786,0.8131669753029057,0.8944651505216783,0.8329434530821243,0.8824781126242158,0.7602198250983669,0.8190796409036118,0.7733958446724998,6
ClusterGCNConv,0.8054914290882464,0.9208989011674299,0.763860471884246,0.6901461604540783,0.7788379292481173,0.7046027123856888,0.7140599034544626,0.7282186290087105,0.7525143598915568,0.7768300530983409,0.8890537564149528,0.7909716497407023,0.7186316575609907,0.6391552906393146,0.7586706305946754,0.7523429738068815,0.7749241625144098,0.7475207424880457,0.7111693194060512,0.7480913209840729,0.6998159150238545,0.8134885300523274,0.8971216909305739,0.8367698449616447,0.8810670909335365,0.757014174645305,0.8170976580545379,0.7717702050293166,7
ClusterGCNConv,0.8054773067424587,0.9220669334024976,0.7666727774454372,0.6921683562446025,0.7784352681912431,0.7100708361280612,0.7213776428084728,0.7289688935068087,0.7534034293330534,0.7805334740941433,0.8909166621689747,0.7903161787012838,0.7207306533322531,0.6655582367135542,0.7571305743507497,0.762746131834397,0.7783826423310386,0.746143593234859,0.7021057486875106,0.7464589117732378,0.7128754463348037,0.8162154621686877,0.8978465679676985,0.8366190368589853,0.88163850670013,0.7614209794587411,0.819879218939598,0.7745943708421977,8
ClusterGCNConv,0.8010236597368016,0.9218529211258462,0.7660681754292453,0.692483087131181,0.78157729690419,0.7064728772484756,0.7214196930592117,0.7347808363069619,0.7556257225591101,0.7812893564684341,0.8900948764206487,0.7896840941409724,0.7144623021155263,0.6669722256786057,0.761966615793383,0.7697210186984369,0.7797841780265736,0.7479384638025711,0.7050352933388426,0.7503719282251047,0.7104880427281184,0.8183605333099041,0.8979168207297414,0.8358894788320811,0.8832889076693138,0.761784690921306,0.8216698465559633,0.7753827362191713,9
ClusterGCNConv,0.8038411428403162,0.9216559164473395,0.7674157194959571,0.6916558433420603,0.7715222011390109,0.7062555627428762,0.7165937948842385,0.7322833675253216,0.7557172033922588,0.7817243758767306,0.888813751913433,0.7861989403326466,0.7196526700658619,0.6673275430367267,0.7607378966545582,0.7706436808977744,0.7737225984651714,0.7517286154505138,0.7096891986687722,0.7469820977166302,0.708004320820956,0.8158951746301012,0.8970341009371965,0.8368999834241526,0.8831162202403182,0.7612379088842712,0.8194707253773807,0.7746044768376368,10
