gnn,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,wt_auc,micro_auc,macro_auc,Epoch
GATConv,0.6120305409249055,0.7346015686674688,0.5477820741565169,0.5993224029147783,0.6024764841197985,0.5452101495380243,0.49019333004897125,0.5615376156112656,0.6246831136905789,0.7184316889663971,0.7219837807484235,0.6333352497253713,0.6511244400588011,0.6042158692195889,0.6406144334773307,0.5915292240141616,0.6578883991299661,0.5283289233049907,0.5735314372839878,0.5733344384125537,0.5866960722537282,0.6421756700588492,0.8239183128819738,0.6955040923880739,0.7611391394723981,0.6329842895406645,0.7051853181281256,0.6288635380427562,1
GATConv,0.6835907957160615,0.8509289337511533,0.6250695611765448,0.6376210788234249,0.710319445876272,0.602344189036649,0.5618527018779688,0.6308000925269333,0.6965013367739762,0.7549751339707795,0.8026407959422014,0.7119480060103252,0.6807690703143388,0.6293534904190067,0.6965401855827824,0.6250334837088469,0.7121598368491492,0.5854324589651998,0.5993696207153908,0.6200506264417831,0.6217656854802412,0.7401398324916239,0.8591308870582087,0.7638132395667483,0.8246500545272561,0.6885911942005336,0.7549702770743406,0.6890720217441146,2
GATConv,0.7381702818369505,0.8732990630230723,0.6784373912902888,0.6520317089232045,0.7375893262684685,0.6394478221903092,0.6160755427775899,0.6565206839408888,0.7208488685919356,0.7653267925226793,0.8348880993366001,0.7424292770134947,0.6926261628064002,0.6400817428481881,0.7156528963897214,0.6439407951335592,0.7318696709453011,0.6228511954935753,0.6157024661026993,0.6493089801500146,0.6429771656614757,0.7732667301398494,0.8693571420354731,0.7852159495773159,0.8387627612630975,0.7124604994036032,0.7773788594859857,0.7150671406504862,3
GATConv,0.7622209371889139,0.884571025855801,0.7061039639048554,0.6610150113815803,0.7474043782434487,0.6639311862453845,0.6419370597361727,0.6692256936675932,0.7318979527819429,0.7692066938207396,0.8472457473843529,0.7542320594848089,0.6989269481709552,0.646102231203615,0.7263558099630336,0.6492275007192797,0.7414101068379682,0.6582525160492927,0.6263486582552033,0.666832773886978,0.6514963843130196,0.7827942548039963,0.8735249795815072,0.7923119574470304,0.846004073360323,0.7240402556692753,0.7884678837201533,0.7279431961715119,4
GATConv,0.7722463754398585,0.8891605970800789,0.719625691765365,0.6657477664075905,0.7531130207257215,0.675279181712509,0.6560743693534709,0.6759845206991093,0.7355486910062738,0.7711655004146607,0.8538117078559561,0.7612801596257124,0.7030603728504238,0.6489897765945293,0.7317973420249044,0.6608048916686863,0.7471565007368062,0.6712395659407417,0.6355520997160944,0.6745524429157516,0.6568740060611516,0.7885942787965214,0.8765247314372483,0.7981164138214473,0.852029281812368,0.7301403580415082,0.7949124777750955,0.734973171458519,5
GATConv,0.7781303606696878,0.8928604583264239,0.7288867812641957,0.6688225020336457,0.7564556251124194,0.6814361681196304,0.6672708422182679,0.6780972822109387,0.7387585080978605,0.7721376732365127,0.8585400262052763,0.7669951492544586,0.704727355418456,0.6508172248324422,0.7362098910966827,0.6688432849041976,0.7493620416747413,0.6832692817347056,0.6476792133925702,0.6871292804552926,0.6637663155999639,0.7916926092884864,0.8798807592885655,0.8019065836616728,0.8554359014852898,0.7344737902737731,0.799240663122686,0.7403644447832953,6
GATConv,0.7828019274898673,0.8948969410417438,0.7330565402630782,0.673546313575639,0.760801431377023,0.6867765118170012,0.6745933304166238,0.681045061374935,0.7409476450690753,0.7730246682261053,0.8618555907842863,0.7701956051608764,0.7067547308038075,0.6514662046811267,0.7395229367064908,0.6744111473467438,0.7527440011757682,0.6933900126168886,0.6503154031854228,0.6850158164463415,0.6691140816755183,0.7952135545939772,0.8820700161211601,0.8043920577208732,0.8568554597327062,0.7377015773570343,0.8024621547711119,0.7437922795761233,7
GATConv,0.7855937199430659,0.8949546960104426,0.7367420439485818,0.6741121455930841,0.7634411582145229,0.6896694697216562,0.6814371810614862,0.6845849749911833,0.7427395409449951,0.7736941251567453,0.8650146930985498,0.7724685598021503,0.7076713873423387,0.6522349303997497,0.740838312879317,0.6794464593723912,0.7554389036221205,0.6987014894389642,0.6583785243956997,0.6927047504592985,0.6726724577669757,0.796774547141088,0.8831040874782462,0.8059891386057907,0.8587354585091331,0.7398636580820558,0.8047795681074477,0.746685710235903,8
GATConv,0.7872160619748628,0.8961175905335709,0.7389849518378493,0.676322154547961,0.7646659638610085,0.6911016894821106,0.68540882341407,0.6837490093171588,0.7430560151785911,0.774382976773559,0.8654276673514643,0.7735848581642524,0.708998595082935,0.6543797153754716,0.742934526207132,0.6845030308957193,0.7558446997433859,0.7032563417962405,0.6621398194920023,0.7006886024891911,0.6738882887748672,0.7986787426227208,0.8846236013126995,0.8069223828924412,0.8610232557146911,0.7416057505626903,0.8062466743408482,0.7487159745934382,9
GATConv,0.7896418002204889,0.8962928042269551,0.7412346398230498,0.6767624359999728,0.7663616909952738,0.6928196457618807,0.6896702984602715,0.6853786588903594,0.7435593182516117,0.7746550694760758,0.8666177853670748,0.7749637671979945,0.7090867339753606,0.6557151974819154,0.7447340608336074,0.691053967943512,0.7574389452422355,0.7072851913381977,0.6651174113449052,0.7013026121310072,0.6771833648393195,0.7997382364818173,0.88531314655137,0.8088478702444275,0.861242894205741,0.7430904936697483,0.8076635381115175,0.7504807018913771,10
