gnn,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,wt_auc,micro_auc,macro_auc,Epoch
GATConv,0.6475751331331565,0.8101011314304665,0.5814105676661397,0.6159799552028291,0.6537950642855819,0.5651174183655738,0.5254204871885371,0.5983119522803718,0.6612217503003082,0.7359382854280804,0.7662305915020033,0.6692555011819916,0.6654216897395236,0.616306434568759,0.6726416907175351,0.6128923617459433,0.6817916765839597,0.5523753431656127,0.5810195936488006,0.5996498280220464,0.6018156449725448,0.6863415580948583,0.8465581898287147,0.728186606313993,0.7955697404673339,0.6603868162187406,0.727584993027328,0.6588371278333865,1
GATConv,0.7269209319906889,0.8691919052336631,0.6743845889462531,0.650948578954444,0.7327213762338101,0.6355443407809792,0.6105557771682917,0.6526910548449605,0.7165220090332093,0.7627573935719432,0.8344589046837626,0.7369305311134369,0.6905020275562449,0.6359829415084193,0.714841387448711,0.6409522412471105,0.7314007943372365,0.6199458413023932,0.6166695494987608,0.6494681806251986,0.6403143097188465,0.7705590173878223,0.8691504920980021,0.7827061937078404,0.835455023372381,0.7092226639246568,0.7741819123447983,0.7120630156945765,2
GATConv,0.7655055844863327,0.8857589002887039,0.7111367508841505,0.6619336268163247,0.748862649660725,0.6650899390237162,0.6493176063863685,0.6703090930464493,0.7309371821468973,0.7680914993657598,0.8522472287518503,0.75656940814668,0.7007462144888281,0.6471477165093915,0.7272854483931803,0.6619663688919692,0.7435835656039229,0.662449620685715,0.6296783293240613,0.6681668117083144,0.6536531941068803,0.7842249358368913,0.8748614253997833,0.7930090059428225,0.8452163981563883,0.7258798814618647,0.7902224485091536,0.7303099401620843,3
GATConv,0.7747831393614115,0.8915861286029534,0.7256101695180447,0.667967003670816,0.7557509143446978,0.6780691197192905,0.6676451583846822,0.6788376872817179,0.738243413316617,0.7713253648015708,0.8568228169638397,0.7658635035154425,0.7050474768403304,0.6510405773543045,0.7371083650213532,0.6748581282854782,0.7474704941564925,0.6800423733629901,0.645156735310102,0.680959139695827,0.6642263029975695,0.7904214912199186,0.879430895110572,0.7982138420767249,0.8545573475210907,0.7336446842689096,0.7982112762875756,0.7392415035373535,4
GATConv,0.7828728396942483,0.8950446945506239,0.7338337739526446,0.6721826316401096,0.7613271337477414,0.6867045526394095,0.677954822865042,0.6845775804206942,0.7430441600740874,0.7731888992528849,0.8611265340479113,0.7704790850169975,0.7078028119562155,0.6533409505011711,0.7403416516695182,0.680434317364616,0.7522520384101636,0.6900322391717004,0.6532150518002219,0.6925300098075782,0.6687601644312419,0.7950200937398096,0.8827085356695047,0.8025121238476675,0.8577493083610593,0.7384136304475583,0.802830889651686,0.7447614401853144,5
GATConv,0.7868216128379936,0.8958993263573836,0.7378015643245955,0.6749026470434095,0.7648747350999232,0.6895991685896311,0.6869296791129282,0.6830398889676801,0.7446029478256216,0.7748402830580725,0.8645161670017927,0.7739239621113054,0.7095621534730823,0.6548493818934062,0.7429175889758949,0.6858742684961172,0.7543103915455673,0.6995874833763968,0.6590858859743812,0.6979542220932963,0.675059861373661,0.7984078763067057,0.8852819231015732,0.8065304624340326,0.8606940647455146,0.7415397946234641,0.8058871761376694,0.7483147018447989,6
GATConv,0.7897520747078102,0.8966935457582342,0.7416435317624025,0.6777406366849182,0.7671306722477028,0.6945729736804058,0.6926845891116045,0.6874455361442814,0.7455301818281408,0.7752319763253261,0.8654226433337888,0.7765835244853189,0.7112036348431007,0.6570891184199086,0.7457452443334184,0.6954291725661772,0.7580954375249557,0.7073390329684266,0.670834494474038,0.7000942770709875,0.67901551294746,0.8004338296294168,0.8860120588249795,0.8097555283260361,0.862438545683739,0.7443363290956331,0.808259529283681,0.751756710947303,7
GATConv,0.7918041717409458,0.8986439275079474,0.7441009253787858,0.6794403543670405,0.7687246018357203,0.6954298516292398,0.6963315483806134,0.6873270334120823,0.7467740168568174,0.7762651119765249,0.8678538372585745,0.7780295884434414,0.7127970678565778,0.6589096934892663,0.7476851424143992,0.6985298703028913,0.7599030944989046,0.7139053188950022,0.6731322184247138,0.7059218432721395,0.6816840699732949,0.8025113161927581,0.8872580388058181,0.81228826161102,0.8631597068830968,0.7462647339186487,0.8103129689231463,0.7539364244563046,8
GATConv,0.7936304614791986,0.8996810366697989,0.7455457377448462,0.680593665051143,0.7705339885184446,0.69665525783935,0.6993434646097736,0.6889800043229797,0.7476715813999371,0.7771415589789005,0.86869026442984,0.7788582655937469,0.7130852977093052,0.6595763908391152,0.7488482682758882,0.7025332108786267,0.7614908368547852,0.716266573500705,0.6784387649093137,0.7074831130081638,0.6847914603774716,0.8035782021150593,0.8879612237620313,0.8144394092576709,0.865595826761963,0.7476368813517629,0.8112317331006134,0.7556565545955225,9
GATConv,0.794870899223842,0.900416792452028,0.7488662897281025,0.6805694549829449,0.7712680307825428,0.6982202317815058,0.7010869798330367,0.6903212656471008,0.7480185492445827,0.7774458060295469,0.868723997119946,0.7796088254075906,0.7144345703162679,0.6606854656821166,0.7501988122997557,0.7096852602233382,0.7636755677352196,0.718772153587438,0.6780159495354903,0.710401903498957,0.6871289044918535,0.8049229240129695,0.8888298930021675,0.816667415857507,0.868132251182491,0.7488968868299246,0.8127029178912534,0.7572387277463336,10
